date,product_id,amount,buyer,seller,price,discount,total,update_timestamp,deal_id
2019-06-13,2843,8205,5102,1866,34422.46568890801,0.6284271800293215,12790.452646371472,2021-09-06 18:49:24.716656,id988
2015-08-27,4883,7663,9897,8739,80115.51393068398,0.3597322229910028,51295.38200833238,2021-09-06 18:49:24.716656,id989
2008-08-06,6531,2670,9204,3,14571.645938971844,0.7801435271369471,3203.6706799515778,2021-09-06 18:49:24.716656,id990
2011-08-24,9162,2227,5654,9647,2571.703502032452,0.06799827663506108,2396.832095877894,2021-09-06 18:49:24.716656,id991
2016-06-13,3872,1718,4829,1617,32654.39036440272,0.9736515363818088,860.3930164906778,2021-09-06 18:49:24.716656,id992
2009-03-12,2549,3056,3646,4624,45130.095611173405,0.7947529988964623,9262.81678370927,2021-09-06 18:49:24.716656,id993
2019-09-25,2944,2353,283,4076,99389.58121962452,0.7954019235400225,20334.917137697877,2021-09-06 18:49:24.716656,id994
2016-03-20,8217,7443,9001,8813,12853.985265479618,0.689725120337792,3988.268731426484,2021-09-06 18:49:24.716656,id995
2003-10-16,6788,1050,1631,141,78866.19531950289,0.8241160577536697,13871.297342763253,2021-09-06 18:49:24.716656,id996
2006-10-20,6278,950,1864,7180,45333.58747022215,0.9249903618277188,3400.4559931928234,2021-09-06 18:49:24.716656,id997
2010-09-11,263,4868,4581,796,12455.247693229054,0.8659744994611452,1669.320806420441,2021-09-06 18:49:24.716656,id998
2008-08-01,5316,2242,8753,769,18643.818706093894,0.7662352280102396,4358.26802884847,2021-09-06 18:49:24.716656,id999
2018-10-12,2478,2981,4548,1225,22592.43446914866,0.2767595153057386,16339.763255890413,2021-09-06 18:49:24.716656,id1000
2017-04-07,65,6950,3821,3751,81923.28412909812,0.9218421944268115,6402.944112879137,2021-09-06 18:49:24.716656,id1001
2008-09-23,4779,2325,6143,9555,69447.49342549531,0.6390816134335213,25064.877278215907,2021-09-06 18:49:24.716656,id1002
2019-09-23,6089,1678,5286,5686,9299.029160457383,0.6216530141389377,3518.259654293176,2021-09-06 18:49:24.716656,id1003
2008-08-20,5684,4662,6211,757,63712.68514219833,0.9206774869466425,5053.85029885648,2021-09-06 18:49:24.716656,id1004
2011-09-12,3662,1227,4334,5110,97685.29068306832,0.0779908099915112,90066.7357384396,2021-09-06 18:49:24.716656,id1005
2010-11-26,4666,5737,2340,3382,54479.61096748779,0.2732818048615191,39591.32455413931,2021-09-06 18:49:24.716656,id1006
2019-09-10,3825,8687,4112,1596,3870.4845380658435,0.9814990709696768,71.60755975171924,2021-09-06 18:49:24.716656,id1007
2009-11-23,259,9443,7139,2962,33174.898340952444,0.6447297438801701,11786.054630339495,2021-09-06 18:49:24.716656,id1008
2020-02-20,7414,1330,5051,3383,75618.68022532752,0.3065019902647367,52441.404235071954,2021-09-06 18:49:24.716656,id1009
2008-05-17,767,7262,9130,9421,16868.54036423111,0.5519978387332108,7557.142540591609,2021-09-06 18:49:24.716656,id1010
2003-03-11,8305,841,4756,4159,64961.46146984039,0.0668872409551533,60616.36854370827,2021-09-06 18:49:24.716656,id1011
2002-01-02,4968,1928,5667,9134,27241.633496919436,0.30578817950756043,18911.463983084264,2021-09-06 18:49:24.716656,id1012
2001-04-18,3679,8504,7451,5834,22504.845053829737,0.41905590336485743,13074.056879710974,2021-09-06 18:49:24.716656,id1013
2008-06-11,8970,7209,5829,3732,4256.059063113382,0.359228000133861,2727.1634774195672,2021-09-06 18:49:24.716656,id1014
2015-07-26,8169,8797,6555,2415,67262.27868721413,0.8786052050241255,8165.29053084449,2021-09-06 18:49:24.716656,id1015
2005-02-08,4863,7559,7792,3413,61739.388664104365,0.23442837440913733,47265.92414256446,2021-09-06 18:49:24.716656,id1016
2010-05-21,942,818,1284,6406,22530.515581764266,0.8803811293596441,2695.0748288355826,2021-09-06 18:49:24.716656,id1017
2001-01-05,6565,3781,6892,2836,26553.847187754043,0.5681571616783815,11467.088737918233,2021-09-06 18:49:24.716656,id1018
2007-06-02,8221,4478,4886,3070,38188.5872324228,0.8465157172902023,5861.347919068954,2021-09-06 18:49:24.716656,id1019
2011-04-18,4497,9869,43,6109,90542.84921836464,0.980573898505182,1758.8945785459655,2021-09-06 18:49:24.716656,id1020
2001-02-07,8065,7935,8417,4293,44357.93825073964,0.9517900364736911,2138.494585170418,2021-09-06 18:49:24.716656,id1021
2014-03-09,7886,3895,4404,5686,18197.551895928864,0.42149389761482425,10527.394820265772,2021-09-06 18:49:24.716656,id1022
2012-06-07,2549,1959,3792,1321,13076.764753984193,0.3012844112270915,9136.939384324884,2021-09-06 18:49:24.716656,id1023
2000-10-09,9184,1704,8771,1857,5456.703231313742,0.47280578750818003,2876.742362834018,2021-09-06 18:49:24.716656,id1024
2011-06-01,1661,6234,4507,2193,57850.26547214918,0.06609297097497746,54026.76955540368,2021-09-06 18:49:24.716656,id1025
2007-05-20,9284,2550,7664,288,87405.8270094863,0.1331236413413177,75770.04504353418,2021-09-06 18:49:24.716656,id1026
2019-04-08,575,7148,936,9350,51027.77688930198,0.8533779420027832,7481.797662532277,2021-09-06 18:49:24.716656,id1027
2012-03-22,391,1662,6516,9019,99444.07381040177,0.3192225101562315,67699.28694848376,2021-09-06 18:49:24.716656,id1028
2013-03-09,1442,7338,9095,8553,36570.325264179235,0.5660547954228221,15869.517278218194,2021-09-06 18:49:24.716656,id1029
2019-03-21,9563,8612,3395,4829,20513.959748836485,0.7993449296924613,4116.2300356888045,2021-09-06 18:49:24.716656,id1030
2016-06-14,7020,5977,8060,4610,40110.54075518133,0.48522019574273767,20648.09631860519,2021-09-06 18:49:24.716656,id1031
2013-10-11,1553,2428,1464,9790,36109.091508365644,0.4703602327318591,19124.810822754782,2021-09-06 18:49:24.716656,id1032
2006-01-20,5419,2199,5298,6364,4331.56965672723,0.14416847123216037,3707.0938812812515,2021-09-06 18:49:24.716656,id1033
2000-01-15,8610,1449,3922,2345,87864.08027270348,0.7158725017549251,24964.601313487678,2021-09-06 18:49:24.716656,id1034
2006-11-13,5146,1602,9193,2525,28800.05250076788,0.9187613464647505,2339.6774869068795,2021-09-06 18:49:24.716656,id1035
2001-08-08,5227,9672,1762,3911,67474.13809254675,0.9426839736123491,3867.3494793964055,2021-09-06 18:49:24.716656,id1036
2004-03-16,9279,3158,4374,708,32902.938140455786,0.012337470554898311,32496.99910997827,2021-09-06 18:49:24.716656,id1037
2016-06-05,8559,2350,2422,2070,52884.137636291474,0.33147992133178183,35354.10785291446,2021-09-06 18:49:24.716656,id1038
2016-06-07,7916,4678,5157,3282,85665.68581522838,0.5852341209845923,35531.20347861094,2021-09-06 18:49:24.716656,id1039
2005-05-15,1627,4917,6405,5752,5744.105494287311,0.47925469461528636,2991.215969784657,2021-09-06 18:49:24.716656,id1040
2008-11-27,1709,1936,2421,8215,93840.32789159691,0.602607878583489,37291.40697526269,2021-09-06 18:49:24.716656,id1041
2000-09-14,7703,8438,4687,3546,98703.94198505336,0.5082986343313606,48532.86307092889,2021-09-06 18:49:24.716656,id1042
2012-02-11,8105,6715,1386,4571,75608.8275638621,0.35271451424757383,48940.49667684591,2021-09-06 18:49:24.716656,id1043
2020-03-24,369,4277,7975,8505,19746.75645544316,0.43191675856346823,11217.80141506591,2021-09-06 18:49:24.716656,id1044
2016-10-03,9250,6605,9815,3474,33617.913513500986,0.8852098535178587,3859.005216638736,2021-09-06 18:49:24.716656,id1045
2010-10-20,989,128,6704,1568,88976.87146853287,0.36750147110970877,56277.74030910757,2021-09-06 18:49:24.716656,id1046
2004-05-05,2450,1723,9176,2174,7012.372221860996,0.2794248781352374,5052.940968328563,2021-09-06 18:49:24.716656,id1047
2018-07-12,8713,9555,6588,3441,73397.76331296378,0.9403519321902579,4378.034763175063,2021-09-06 18:49:24.716656,id1048
2011-01-11,4901,6874,4800,751,91085.9736376831,0.8724302561340903,11619.814326736232,2021-09-06 18:49:24.716656,id1049
2015-11-15,5564,8984,5941,9919,92490.63301558625,0.402971944625223,55219.50276967761,2021-09-06 18:49:24.716656,id1050
2006-03-10,8325,5961,2581,1356,80899.02498785207,0.12665046818462633,70653.12559746082,2021-09-06 18:49:24.716656,id1051
2010-02-10,1975,2933,4526,8242,7588.928999693123,0.09678321736653839,6854.448034736597,2021-09-06 18:49:24.716656,id1052
2018-05-22,8149,4253,4520,5735,77695.95256252885,0.40171184697165985,46484.567956412924,2021-09-06 18:49:24.716656,id1053
2006-04-19,9497,3798,5187,9349,21509.466699096334,0.5147621575689657,10437.207212911686,2021-09-06 18:49:24.716656,id1054
2014-08-06,2485,6607,268,7615,5765.122187181415,0.5672669548436425,2494.7588797574936,2021-09-06 18:49:24.716656,id1055
2019-02-22,4131,1984,8303,2849,19846.06554799604,0.49606783987283387,10001.070681626976,2021-09-06 18:49:24.716656,id1056
2019-07-12,8282,2035,2345,7549,80513.1049978241,0.8845936318261051,9291.725038202349,2021-09-06 18:49:24.716656,id1057
2009-04-04,8450,1842,9168,6277,27892.396378087604,0.13972242026421666,23995.203249172333,2021-09-06 18:49:24.716656,id1058
2016-04-21,232,1528,9332,8651,40877.83146602403,0.9867281693982299,542.5236545847802,2021-09-06 18:49:24.716656,id1059
2015-01-25,1948,8801,2855,3653,1208.9590574289489,0.7294352050312226,327.1017594989099,2021-09-06 18:49:24.716656,id1060
2014-07-18,409,136,3079,2050,72144.63889648281,0.4863823863252832,37054.75726943566,2021-09-06 18:49:24.716656,id1061
2010-06-15,7369,550,1915,9295,92763.93387830183,0.555758152389897,41209.62137767823,2021-09-06 18:49:24.716656,id1062
2000-09-27,1921,4897,3737,958,27393.80044900367,0.44550982516412585,15189.593200387093,2021-09-06 18:49:24.716656,id1063
2008-04-17,1636,6437,5241,2266,79605.2150494675,0.7233422929130552,22023.39626774883,2021-09-06 18:49:24.716656,id1064
2008-08-09,6253,6927,3823,4633,70630.63216722482,0.3754011014561923,44115.815055101455,2021-09-06 18:49:24.716656,id1065
2003-05-24,9229,490,5437,4926,10014.147840019305,0.5043641095609558,4963.3710816761995,2021-09-06 18:49:24.716656,id1066
2002-01-03,2560,9561,9540,3110,86930.66866798932,0.20357685702319783,69233.59636163508,2021-09-06 18:49:24.716656,id1067
2019-03-05,2557,1256,4206,1678,89208.56996347479,0.5305510039313238,41878.8736100755,2021-09-06 18:49:24.716656,id1068
2001-09-02,3700,3431,7934,3498,89693.23143735727,0.933344850145437,5978.515782397051,2021-09-06 18:49:24.716656,id1069
2018-11-09,2766,9796,7097,7750,29444.45829054846,0.21129959814317734,23222.856086212025,2021-09-06 18:49:24.716656,id1070
2005-09-06,7805,3489,5695,892,77957.03782107627,0.1760781980946059,64230.50307274812,2021-09-06 18:49:24.716656,id1071
2001-06-24,1859,306,748,6195,70537.50324296278,0.73860654843354,18438.041437558408,2021-09-06 18:49:24.716656,id1072
2002-01-01,863,2126,5906,9079,38959.79342291931,0.0656003320655858,36404.01803716918,2021-09-06 18:49:24.716656,id1073
2019-06-13,1330,8974,4624,3589,43632.16158249691,0.9257843335730652,3238.189949492713,2021-09-06 18:49:24.716656,id1074
2014-11-08,209,7895,357,4822,87507.88528440417,0.26010763271643733,64746.41639905624,2021-09-06 18:49:24.716656,id1075
2009-03-02,9061,5390,2509,7151,79367.26526642243,0.7539510164774864,19528.23494376494,2021-09-06 18:49:24.716656,id1076
2019-09-11,5356,9898,309,8029,2720.4572804729655,0.9937394889027926,17.03145299387961,2021-09-06 18:49:24.716656,id1077
2000-07-17,5842,1971,8043,5442,69363.23964348627,0.6950359587686961,21153.293874572963,2021-09-06 18:49:24.716656,id1078
2003-04-15,2439,5954,2991,9366,62854.17233281225,0.8767881730683288,7744.377403403902,2021-09-06 18:49:24.716656,id1079
2006-11-08,3978,1891,2176,4420,60222.37725674348,0.8294759805657315,10269.361829706773,2021-09-06 18:49:24.716656,id1080
2020-11-25,3548,4884,9912,2842,63421.06358005396,0.576693611414153,26846.541384346034,2021-09-06 18:49:24.716656,id1081
2014-08-18,7999,8064,2069,5409,73528.6610298157,0.8512751986451115,10935.535505550273,2021-09-06 18:49:24.716656,id1082
2006-01-20,9537,5004,4567,4901,8152.557802234072,0.2622026453051961,6014.935580484783,2021-09-06 18:49:24.716656,id1083
2002-02-09,3589,4558,113,8091,85574.07259536811,0.8511937468192973,12733.957112330187,2021-09-06 18:49:24.716656,id1084
2020-10-11,8038,168,545,6826,5794.577368594067,0.9494305644490864,293.0285067859004,2021-09-06 18:49:24.716656,id1085
2019-05-11,820,1167,6652,8185,35564.78196889461,0.1909049801146827,28775.287974339757,2021-09-06 18:49:24.716656,id1086
2008-10-14,5433,5671,3908,8329,29150.89471105764,0.04937478607499124,27711.575520804578,2021-09-06 18:49:24.716656,id1087
2019-11-26,1260,7396,7016,9295,16350.064318691526,0.7021675132903304,4869.580313898936,2021-09-06 18:49:24.716656,id1088
2014-08-09,1251,6481,8529,1092,79476.92320744644,0.010184638893139919,78667.47944424079,2021-09-06 18:49:24.716656,id1089
2011-01-02,1711,4052,8962,4744,44811.78872474254,0.317488028921728,30584.582250067113,2021-09-06 18:49:24.716656,id1090
2014-06-04,5404,765,3179,3012,40983.54716734318,0.6207069357345215,15544.775189570366,2021-09-06 18:49:24.716656,id1091
2016-10-09,7566,6270,7005,3020,84814.24431525596,0.02096248030841219,83036.32738892455,2021-09-06 18:49:24.716656,id1092
2001-02-25,8818,1149,8060,153,26737.855056774784,0.20160499371023666,21347.369956228486,2021-09-06 18:49:24.716656,id1093
2003-02-18,3331,3269,7535,1568,28056.559878575594,0.15418155178111292,23730.755938857095,2021-09-06 18:49:24.716656,id1094
2001-04-13,2164,833,6927,8524,991.5673459216956,0.9975590363539569,2.420379843998262,2021-09-06 18:49:24.716656,id1095
2001-11-14,2660,2341,5793,5210,70559.81868094094,0.6508970057734802,24632.64397359681,2021-09-06 18:49:24.716656,id1096
2017-07-07,5365,2730,631,9532,43824.6877778803,0.5691288594237669,18882.793208252588,2021-09-06 18:49:24.716656,id1097
2013-11-22,1173,1771,5464,4671,91013.86229977348,0.48942389544628495,46469.50327340657,2021-09-06 18:49:24.716656,id1098
2011-10-09,7555,4565,5755,8047,74120.95935372145,0.20707058905120246,58772.688639306114,2021-09-06 18:49:24.716656,id1099
2010-07-23,1231,8686,4199,5260,70454.59472159254,0.8425552249511986,11092.707817095608,2021-09-06 18:49:24.716656,id1100
2002-05-10,747,3284,8437,8522,91195.76532130176,0.9249053715231232,6848.31211546759,2021-09-06 18:49:24.716656,id1101
2016-01-06,7073,7217,8948,4750,1584.7092827527053,0.12075093833921047,1393.354149865459,2021-09-06 18:49:24.716656,id1102
2010-06-21,5358,7719,8516,7773,96364.15355289145,0.3799759396493131,59748.093758120835,2021-09-06 18:49:24.716656,id1103
2006-02-04,195,2767,2608,9734,98122.67839109557,0.864793853469617,13266.789232500116,2021-09-06 18:49:24.716656,id1104
2011-01-22,5510,9087,7616,188,86260.52008567458,0.05302274161010878,81686.75081801826,2021-09-06 18:49:24.716656,id1105
2003-09-03,1262,4800,5046,1716,83963.4701229813,0.3870875543276825,51462.25582021104,2021-09-06 18:49:24.716656,id1106
2016-05-21,4778,8976,4263,9752,83374.25386690149,0.04886488538474654,79300.1805076566,2021-09-06 18:49:24.716656,id1107
2008-05-21,2832,2454,6658,4926,71208.58529705758,0.6151602538572065,27403.893888907092,2021-09-06 18:49:24.716656,id1108
2020-07-15,6131,7732,767,1963,14829.35253801204,0.7976553998408222,3000.639409923535,2021-09-06 18:49:24.716656,id1109
2011-06-14,1864,8378,5418,1911,56697.775754445014,0.7665907427213479,13233.785728196584,2021-09-06 18:49:24.716656,id1110
2015-10-15,3167,4161,5737,6613,76010.19789949725,0.618634080936126,28987.69898016871,2021-09-06 18:49:24.716656,id1111
2017-10-08,8852,2607,9086,2431,81310.13262077926,0.3747443730304095,50839.61795078589,2021-09-06 18:49:24.716656,id1112
2000-02-27,923,6486,5594,4088,8103.513867653722,0.6800089158143479,2593.052188223982,2021-09-06 18:49:24.716656,id1113
2010-04-15,4206,1805,8513,8097,38860.033662123606,0.4733172501991032,20466.909386522675,2021-09-06 18:49:24.716656,id1114
2009-02-26,8753,6624,1794,1228,93631.95431111037,0.06099300978432132,87921.05960568768,2021-09-06 18:49:24.716656,id1115
2007-07-21,3599,2776,9242,1868,74942.76378252622,0.9566874964111043,3245.958725292425,2021-09-06 18:49:24.716656,id1116
2007-08-20,7533,2955,7350,8042,22607.235219971557,0.7261733584750085,6190.463294450314,2021-09-06 18:49:24.716656,id1117
2005-02-10,4718,3100,8319,4512,73614.22230951724,0.19218616651788245,59466.58712265594,2021-09-06 18:49:24.716656,id1118
2000-04-09,3736,1292,4728,8906,65726.22162026963,0.9435644114377407,3709.298001113406,2021-09-06 18:49:24.716656,id1119
2006-09-04,764,4510,9496,6511,90696.77486691906,0.25982838106133976,67131.17868576267,2021-09-06 18:49:24.716656,id1120
2004-01-26,4473,910,9996,419,4301.875903887709,0.7716968889397049,982.1316522528828,2021-09-06 18:49:24.716656,id1121
2020-04-04,4379,2168,2846,5737,89733.7311994004,0.9854104276462925,1309.1767639017926,2021-09-06 18:49:24.716656,id1122
2001-01-14,4314,9585,5994,5166,19443.362490604908,0.5515988701945068,8718.425708004988,2021-09-06 18:49:24.716656,id1123
2015-01-14,1358,5585,9332,9034,31057.222171023546,0.635108869619131,11332.504904474568,2021-09-06 18:49:24.716656,id1124
2000-08-07,4366,115,6653,2121,71906.75897530539,0.09497112668193386,65077.693059374375,2021-09-06 18:49:24.716656,id1125
2002-07-04,9637,8837,9403,4964,23969.74228080109,0.5372232796670106,11092.638719936118,2021-09-06 18:49:24.716656,id1126
2018-07-04,1343,8570,686,7685,56589.60789397762,0.04182272382865704,54222.8763514558,2021-09-06 18:49:24.716656,id1127
2013-02-10,9625,1392,4741,9984,7047.489617153157,0.1415744985510483,6049.744808560979,2021-09-06 18:49:24.716656,id1128
2020-07-19,1843,4376,2133,7285,69741.2667661641,0.9621795316265926,2637.64737405107,2021-09-06 18:49:24.716656,id1129
2020-04-27,4069,9506,1918,9034,95033.1904872594,0.920243589603943,7579.506141748512,2021-09-06 18:49:24.716656,id1130
2004-02-26,6830,2852,6619,4550,26037.831259484967,0.5414531639260659,11939.56514226381,2021-09-06 18:49:24.716656,id1131
2008-05-07,8399,3495,5380,3536,44567.3448842589,0.8762633481360659,5514.614038443426,2021-09-06 18:49:24.716656,id1132
2000-10-03,9260,1071,666,7041,24868.593512152358,0.5351706931399463,11559.65108483821,2021-09-06 18:49:24.716656,id1133
2020-11-25,8173,1828,230,3888,6330.98505786196,0.2943959360772733,4467.168785461457,2021-09-06 18:49:24.716656,id1134
2019-10-27,6679,2131,8559,4763,7367.542864595677,0.602762770952846,2926.662312418118,2021-09-06 18:49:24.716656,id1135
2013-09-11,7322,152,208,8779,62880.49516672702,0.7799277129764454,13838.254380515187,2021-09-06 18:49:24.716656,id1136
2015-08-19,9666,5164,1227,2038,947.4613163595768,0.15989941228459903,795.962808711288,2021-09-06 18:49:24.716656,id1137
2014-05-21,8504,1847,723,1111,99419.66158927325,0.7433188116660173,25519.156880497074,2021-09-06 18:49:24.716656,id1138
2016-08-24,3666,1584,5919,3299,96279.54947044837,0.7987579170020512,19375.497085537092,2021-09-06 18:49:24.716656,id1139
2014-06-09,9950,690,8729,9421,36202.93365516323,0.9802117608835439,716.392307885566,2021-09-06 18:49:24.716656,id1140
2002-04-22,4390,8071,876,6050,17794.794222225428,0.6426467684890758,6359.027219384181,2021-09-06 18:49:24.716656,id1141
2007-08-06,8497,390,8081,6648,40395.704711208266,0.10785487538884952,36038.83101333614,2021-09-06 18:49:24.716656,id1142
2019-10-26,9402,2248,5726,1404,542.9881244994772,0.7688073960775531,125.53483840199993,2021-09-06 18:49:24.716656,id1143
2012-04-14,7305,8485,5503,2552,34320.63203913885,0.1955002028473688,27610.9415136373,2021-09-06 18:49:24.716656,id1144
2016-07-07,2242,3816,2807,1919,73245.12510228099,0.6955767294079036,22297.520538563636,2021-09-06 18:49:24.716656,id1145
2018-01-22,458,6230,9249,9822,47020.67291388845,0.3446981617664,30812.73339545194,2021-09-06 18:49:24.716656,id1146
2007-03-06,4575,8635,5919,9136,80599.08466928873,0.6598750078138376,27413.763043353676,2021-09-06 18:49:24.716656,id1147
2019-10-25,4159,2411,768,8319,15699.586096084106,0.07955384160335177,14450.623710558048,2021-09-06 18:49:24.716656,id1148
2011-10-19,7878,259,6804,8673,47298.41323887439,0.4137977625130199,27726.435670211966,2021-09-06 18:49:24.716656,id1149
2006-01-27,4072,96,4680,4156,62860.927544816295,0.682803653216522,19939.25657263663,2021-09-06 18:49:24.716656,id1150
2009-04-16,1301,3909,4648,1681,28356.776333435097,0.8740383415474753,3571.8665753267887,2021-09-06 18:49:24.716656,id1151
2013-09-12,5151,4968,5607,9537,80808.26867282056,0.327134530511215,54373.093639113285,2021-09-06 18:49:24.716656,id1152
2002-05-17,1274,6544,4998,2149,11355.035588058592,0.06301500495573942,10639.497964204482,2021-09-06 18:49:24.716656,id1153
2018-09-08,3302,248,3523,932,42560.84095176262,0.30289460808910296,29669.391711735836,2021-09-06 18:49:24.716656,id1154
2010-10-23,150,9847,1227,2245,76758.97324160102,0.11658142766185131,67810.30255523733,2021-09-06 18:49:24.716656,id1155
2017-10-06,3371,2260,9489,1619,18602.965167523867,0.5383593587091646,8587.88476984679,2021-09-06 18:49:24.716656,id1156
2013-06-27,489,9114,7557,365,21709.585282581622,0.9765813496205075,508.40918761655485,2021-09-06 18:49:24.716656,id1157
2004-09-12,783,2852,8125,5601,84584.2479560381,0.5376560633493158,39107.01417863224,2021-09-06 18:49:24.716656,id1158
2006-01-26,3951,3452,3844,9072,68047.34026039104,0.9894040560470615,721.0258035456354,2021-09-06 18:49:24.716656,id1159
2015-07-07,9810,7582,1696,6203,53035.04074492733,0.916806881195689,4412.150445484214,2021-09-06 18:49:24.716656,id1160
2014-09-26,5714,9494,2182,7340,87028.1239077944,0.6286723311865562,32315.95037188883,2021-09-06 18:49:24.716656,id1161
2006-07-27,8580,2203,1274,6677,19409.907714409845,0.7091961393545305,5644.476098122663,2021-09-06 18:49:24.716656,id1162
2006-09-17,894,1479,4427,1488,68245.79714479239,0.008046019167372243,67696.69015287279,2021-09-06 18:49:24.716656,id1163
2012-02-10,8720,9535,7796,5929,13645.819400880599,0.9853743401510087,199.57911291804703,2021-09-06 18:49:24.716656,id1164
2004-09-07,4298,5934,8189,7776,28715.585148753788,0.09227965003311,26065.721000730817,2021-09-06 18:49:24.716656,id1165
2010-10-03,9282,8131,4677,188,91184.89492640455,0.817837066508852,16610.507949875944,2021-09-06 18:49:24.716656,id1166
2003-11-16,4140,914,7030,3620,34354.22829816227,0.8282128631912289,5901.614516616159,2021-09-06 18:49:24.716656,id1167
2008-03-06,3973,5493,441,402,83739.07060215171,0.17589375747545655,69009.8908264367,2021-09-06 18:49:24.716656,id1168
2018-10-17,5239,3860,9786,6003,70358.85751743893,0.46133618090357453,37899.770897604896,2021-09-06 18:49:24.716656,id1169
2007-03-08,7513,6488,7104,5008,49168.9339739038,0.35165548812212466,31878.408496866137,2021-09-06 18:49:24.716656,id1170
2001-08-04,9656,8824,5871,964,23648.674139893923,0.44400280072597786,13148.596588325016,2021-09-06 18:49:24.716656,id1171
2001-05-05,7500,9065,4428,6821,97083.35916830398,0.6986887300863382,29252.310238485807,2021-09-06 18:49:24.716656,id1172
2015-07-03,7929,4990,6498,365,25765.140249451037,0.9469512932763562,1366.8073687866781,2021-09-06 18:49:24.716656,id1173
2005-09-01,4409,6632,3552,3663,145.6037944542299,0.38217873764942256,89.95712009274632,2021-09-06 18:49:24.716656,id1174
2006-08-18,8589,3992,4191,6892,15091.118855280649,0.8654448343767083,2030.5879970130682,2021-09-06 18:49:24.716656,id1175
2004-11-08,2222,9971,8147,3488,9000.97261668852,0.2434144986857003,6810.005379513567,2021-09-06 18:49:24.716656,id1176
2010-10-13,9688,7492,5974,4221,45983.13139004342,0.020625983002854342,45034.684103574364,2021-09-06 18:49:24.716656,id1177
2001-02-12,7002,8136,4831,1115,21886.77081445185,0.06411404312362701,20483.521446617146,2021-09-06 18:49:24.716656,id1178
2006-06-01,871,7674,2008,210,77564.69066257477,0.2622445105928036,57223.776320485646,2021-09-06 18:49:24.716656,id1179
2008-04-04,5829,7435,4218,9288,49569.14146578878,0.7486316683849974,12460.112389843373,2021-09-06 18:49:24.716656,id1180
2014-04-01,1737,3422,316,6494,70550.133618775,0.6887502152560149,21958.713902503107,2021-09-06 18:49:24.716656,id1181
2014-08-06,9920,2792,5457,1554,63352.78041941833,0.09855604877516622,57108.980702359746,2021-09-06 18:49:24.716656,id1182
2016-11-17,5808,362,5637,775,69896.99053797044,0.34975541145998856,45450.13985254767,2021-09-06 18:49:24.716656,id1183
2009-01-06,3528,3104,6263,1748,47481.98613456235,0.3166055538672501,32448.92561571215,2021-09-06 18:49:24.716656,id1184
2009-06-09,3894,8623,1944,7803,57856.90149432989,0.8091434168638096,11042.370530054948,2021-09-06 18:49:24.716656,id1185
2001-06-23,6044,3084,4176,5675,63943.71912754466,0.7407292520053623,16578.735887757524,2021-09-06 18:49:24.716656,id1186
2005-02-22,9946,1247,134,3554,24909.633026536736,0.1464173463088353,21262.430661264305,2021-09-06 18:49:24.716656,id1187
2002-10-13,2001,8403,3390,5432,82057.54213359779,0.1726392311117747,67891.19115273141,2021-09-06 18:49:24.716656,id1188
2003-09-23,9177,2815,3202,5828,99281.95443144916,0.5147804947870465,48173.54080580276,2021-09-06 18:49:24.716656,id1189
2000-06-17,7026,6355,8088,4188,74773.7719125869,0.668165283186364,24812.533427700684,2021-09-06 18:49:24.716656,id1190
2000-10-09,1261,3946,6987,5123,80972.35370188864,0.4185736860318445,47079.457146214845,2021-09-06 18:49:24.716656,id1191
2003-10-21,6377,8004,1087,6414,68352.97387464267,0.9276944075090432,4942.302274524933,2021-09-06 18:49:24.716656,id1192
2001-08-22,4335,2445,1196,3629,8332.310633941554,0.6859544627358026,2616.72496968836,2021-09-06 18:49:24.716656,id1193
2004-11-04,8719,9726,2546,9583,96095.50379299278,0.18687942222839937,78137.23156541132,2021-09-06 18:49:24.716656,id1194
2015-04-11,7314,998,9617,9815,95594.5701043085,0.005318172534258259,95086.18168715553,2021-09-06 18:49:24.716656,id1195
2019-08-15,7121,8678,7578,2181,49136.4031349474,0.09054354528997999,44687.41899231158,2021-09-06 18:49:24.716656,id1196
2016-01-05,4063,8386,8381,5123,89420.78555338611,0.6651825075994702,29939.64318747026,2021-09-06 18:49:24.716656,id1197
2003-01-13,6498,3104,2280,9344,17718.645011572997,0.5749064927926363,7532.080950931824,2021-09-06 18:49:24.716656,id1198
2007-08-11,7015,1225,9314,5593,91413.10404392217,0.8624145965169268,12577.10880352318,2021-09-06 18:49:24.716656,id1199
2007-04-19,2591,4611,1182,6703,60737.42921999208,0.7227910467163065,16836.95917921643,2021-09-06 18:49:24.716656,id1200
2003-06-03,2338,3737,9987,5938,42245.83018752228,0.05461835663979153,39938.43236779612,2021-09-06 18:49:24.716656,id1201
2010-02-23,1612,4099,8796,3125,66218.37699518817,0.30069929610882773,46306.5576432661,2021-09-06 18:49:24.716656,id1202
2006-09-01,4448,6228,6417,6431,98320.702061226,0.7465730864001123,24917.112066350615,2021-09-06 18:49:24.716656,id1203
2012-04-11,5208,1104,1109,3134,29801.351464346117,0.5621925790286776,13047.252826065316,2021-09-06 18:49:24.716656,id1204
2012-04-08,4004,905,7135,7477,62875.79657511361,0.19528542943787597,50597.06963969402,2021-09-06 18:49:24.716656,id1205
2003-01-07,9429,7583,90,2665,90529.04016865038,0.8607633958042585,12604.95613418275,2021-09-06 18:49:24.716656,id1206
